id n0 n1 x y z
2835 1 1 23.98369665 15.88243580 13.23685166
2836 1 1 25.47535367 24.70086770 24.81876685
2837 1 1 25.71576555 24.80752474 25.67535231
2838 1 1 25.97257365 24.97598110 26.51460623
2839 1 1 26.45162159 25.71749367 26.77425681
2840 1 1 26.29201734 27.87363864 30.05620532
2841 1 1 26.66203751 27.60063975 29.29755611
2842 1 1 25.84020951 28.24567821 30.65600079
2843 1 1 22.53283554 10.61101021 9.01038945
2844 1 1 23.17303479 10.95905594 9.63364208
2845 1 1 23.69837548 11.60683473 10.01210720
2846 1 1 23.71381396 13.62874756 13.22328240
2847 1 1 24.03114872 13.51061466 12.38783111
2848 1 1 23.66586243 14.41403899 13.49841261
2849 1 1 25.45791361 24.26338972 26.30970803
2850 1 1 25.64963234 24.31842167 27.07511252
2851 1 1 26.13958877 25.08126219 27.34019857
2852 1 1 26.02955499 27.25434385 30.64927808
2853 1 1 26.42325376 26.99880320 29.85635305
2854 1 1 25.55580573 27.81992307 31.19648010
2855 1 1 22.56769194 10.23458778 9.60541088
2856 1 1 23.04028294 10.41100775 10.33917139
2857 1 1 23.48447163 11.03077632 10.57981565
2858 1 1 23.41689021 12.98259786 13.79704666
2859 1 1 23.71852635 12.82434051 12.95936773
2860 1 1 23.35294872 13.81148649 14.06347627
2861 1 1 25.09106497 23.50801735 26.87318293
2862 1 1 25.38480297 23.71008275 27.59237146
2863 1 1 25.86209369 24.46546458 27.89790512
2864 1 1 25.84927426 26.45820489 31.05423615
2865 1 1 26.19407799 26.34772965 30.32599618
2866 1 1 25.51072362 27.14871890 31.46103077
2867 1 1 22.52151316 9.76869161 10.31099817
2868 1 1 22.74940134 9.72030463 11.01828019
2869 1 1 23.21866551 10.38828494 11.20444242
2870 1 1 23.15217651 12.29302752 14.37372164
2871 1 1 23.43233477 12.15835648 13.54245964
2872 1 1 23.08742326 13.11973424 14.60985718
2873 1 1 24.86397679 22.83107346 27.56284615
2874 1 1 25.22234442 23.20483867 28.17650559
2875 1 1 25.63042269 23.88791490 28.47158412
2876 1 1 25.55903942 25.66243821 31.57507833
2877 1 1 25.92232888 25.61165581 30.82175181
2878 1 1 25.39754482 26.37705367 31.77441075
2879 1 1 22.06772498 9.15106427 10.57778969
2880 1 1 22.33134584 9.05239933 11.37711389
2881 1 1 22.90318418 9.70815025 11.80317857
2882 1 1 22.90805186 11.61218764 14.99215925
2883 1 1 23.16765411 11.47923744 14.13679663
2884 1 1 22.85206076 12.42797368 15.18938883
2885 1 1 22.54928648 12.56665809 15.99768554
2886 1 1 24.10732297 21.33901885 27.73103250
2887 1 1 24.56037689 22.01042487 28.07996596
2888 1 1 24.94730076 22.53930651 28.52027310
2889 1 1 25.36196445 23.20098767 29.01294229
2890 1 1 25.18716709 25.13403183 32.16895381
2891 1 1 25.60936488 24.88458962 31.35726371
2892 1 1 25.01597892 25.94624786 32.33817510
2893 1 1 21.99570181 8.48960435 11.86491045
2894 1 1 22.56803060 9.07674149 12.25683907
2895 1 1 22.69302552 10.94675671 15.61559482
2896 1 1 22.92574459 10.80863603 14.73410311
2897 1 1 22.63224728 11.76175381 15.83861162
2898 1 1 22.34896948 11.94924141 16.69985677
2899 1 1 23.85321790 20.56469849 28.05246197
2900 1 1 24.29428398 21.19603122 28.53740176
2901 1 1 24.69541097 21.81558773 28.96744388
2902 1 1 25.08235063 22.48225657 29.40851427
2903 1 1 24.86001304 24.52705168 32.62980955
2904 1 1 25.29289837 24.28237151 31.87628596
2905 1 1 21.61242828 7.89273671 12.45462406
2906 1 1 21.85247268 7.89233326 13.28102762
2907 1 1 22.22232907 8.47435263 12.75486647
2908 1 1 22.35401800 8.51904234 13.67405256
2909 1 1 22.70201756 10.15406742 15.32619143
2910 1 1 22.49940715 10.30079627 16.24092306
2911 1 1 22.44955499 11.13793014 16.48096363
2912 1 1 22.19615720 11.47523385 17.34534282
2913 1 1 21.96868022 11.73159233 18.16150911
2914 1 1 23.22597449 19.20860663 27.79912177
2915 1 1 23.64650471 19.77976693 28.39889378
2916 1 1 24.05493951 20.39930148 28.91478954
2917 1 1 24.45566605 21.06459329 29.39557155
2918 1 1 24.82649450 21.75851198 29.84659433
2919 1 1 24.62662912 23.00959601 32.77954783
2920 1 1 24.96259283 23.66028982 32.35632201
2921 1 1 24.95528741 22.77131257 32.00512911
2922 1 1 24.48093989 23.81443834 33.09912772
2923 1 1 21.13867582 7.30154424 12.98621771
2924 1 1 21.43511788 7.34260361 13.72728340
2925 1 1 22.00693494 7.92801928 14.18407246
2926 1 1 22.29691492 10.55862970 17.10246951
2927 1 1 22.31961235 9.65195364 16.84474252
2928 1 1 22.09764303 10.83426379 17.92301503
2929 1 1 21.90145428 11.10423916 18.77556012
2930 1 1 23.04742809 18.37808741 28.04386546
2931 1 1 23.43896581 18.98676062 28.63911795
2932 1 1 23.84621544 19.60418256 29.28249692
2933 1 1 24.23388101 20.31991600 29.78680089
2934 1 1 24.28962738 22.39631135 33.15726756
2935 1 1 24.63471942 22.10642972 32.42303497
2936 1 1 24.07013013 23.15667240 33.54438981
2937 1 1 21.03037820 6.87145741 14.17028575
2938 1 1 21.61396085 7.35801249 14.62101480
2939 1 1 22.16795845 9.89863563 17.66870266
2940 1 1 22.01787053 9.32788461 18.34877300
2941 1 1 22.01273782 10.20350224 18.47430667
2942 1 1 21.86216081 10.50214588 19.27465325
2943 1 1 21.73218630 11.11941808 19.80464241
2944 1 1 21.58462415 11.55966448 20.67484548
2945 1 1 22.56248126 16.88440646 27.68499562
2946 1 1 22.87795470 17.48029276 28.25707478
2947 1 1 23.20968400 18.07314126 28.81868355
2948 1 1 23.54035802 18.65002462 29.37221503
2949 1 1 23.82911829 19.12217139 29.95404649
2950 1 1 24.10461695 19.74194829 30.30422518
2951 1 1 23.94249013 21.85506595 33.51264014
2952 1 1 24.29467899 21.45047770 32.82247638
2953 1 1 21.09441638 6.74957116 15.03492786
2954 1 1 21.06253889 6.60191300 15.89535704
2955 1 1 21.63753122 7.30341731 15.46043937
2956 1 1 21.60474987 7.23798772 16.18957660
2957 1 1 21.89768315 9.66121782 19.19273533
2958 1 1 21.77886182 9.26005763 19.98257400
2959 1 1 21.77862676 10.15370831 20.00158625
2960 1 1 21.67534223 10.68640909 20.64728513
2961 1 1 21.57598843 11.16054993 21.42972860
2962 1 1 21.52014201 11.50290146 22.18253226
2963 1 1 21.49274908 11.93971136 23.00089452
2964 1 1 21.99551736 14.84190191 26.65718390
2965 1 1 22.22075767 15.41300665 27.30332857
2966 1 1 22.47361603 15.99266633 27.91706663
2967 1 1 22.75148404 16.59743776 28.50256052
2968 1 1 23.04561719 17.19887273 29.07725250
2969 1 1 23.34401797 17.79424805 29.64758652
2970 1 1 23.62751534 18.35669360 30.25061252
2971 1 1 23.64437286 20.27949484 33.43923690
2972 1 1 24.14182312 20.55240645 32.63198033
2973 1 1 23.81991195 19.74713624 32.83639180
2974 1 1 23.85379602 21.03485052 33.40733252
2975 1 1 20.78392655 6.27133166 16.64653376
2976 1 1 20.93827987 6.38963275 17.50685530
2977 1 1 21.31366301 6.83462114 16.83386832
2978 1 1 21.52475568 7.19413246 17.57350624
2979 1 1 21.70574227 9.72867307 20.75061092
2980 1 1 21.62781236 9.29980206 21.50273095
2981 1 1 21.63820171 10.24600514 21.44977650
2982 1 1 21.58373933 10.64582635 22.23170165
2983 1 1 21.55515627 11.09038750 23.03599705
2984 1 1 21.56230434 11.53580723 23.84559725
2985 1 1 21.59138306 12.25902733 24.56592025
2986 1 1 21.68993911 12.83914254 25.42562177
2987 1 1 21.80865457 13.45035725 26.09571156
2988 1 1 21.97392792 14.00329255 26.79998649
2989 1 1 22.17495273 14.54141429 27.50460269
2990 1 1 22.39588496 15.10706361 28.15119204
2991 1 1 22.64030670 15.72662402 28.75485242
2992 1 1 22.89883429 16.33868452 29.34735983
2993 1 1 23.16067716 16.94880551 29.92916435
2994 1 1 23.18224491 18.69753184 33.40831963
2995 1 1 23.64853559 18.93456433 32.61815719
2996 1 1 23.32754489 18.11344401 32.73450347
2997 1 1 23.37835448 19.42535625 33.46977014
2998 1 1 20.71282489 6.16625007 18.31761645
2999 1 1 20.96613327 6.49755106 19.00958120
3000 1 1 21.26586957 6.84241018 18.25741858
3001 1 1 21.40116439 7.21103279 19.10548663
3002 1 1 21.59755041 9.76047282 22.24120283
3003 1 1 21.57749587 10.23271491 23.03861642
3004 1 1 21.54161957 9.71077022 23.67524914
3005 1 1 21.58220996 10.70043299 23.88660669
3006 1 1 21.61714558 11.40342529 24.65849294
3007 1 1 21.68645463 12.01298652 25.41141553
3008 1 1 21.76153547 11.75180052 26.29656257
3009 1 1 21.80150793 12.57430716 26.22221766
3010 1 1 21.94126802 13.15806471 26.92756295
3011 1 1 22.11775612 13.68950166 27.68509965
3012 1 1 22.30591803 14.22599405 28.36687563
3013 1 1 22.52558321 14.87473882 29.01217356
3014 1 1 22.74928817 15.49515820 29.62596118
3015 1 1 22.91784037 17.30683077 32.98572842
3016 1 1 23.24407186 17.37636503 32.20562696
3017 1 1 22.85911416 16.59345823 32.50746251
3018 1 1 22.88620015 17.96323658 33.45880923
3019 1 1 20.23482101 5.75676306 18.83208446
3020 1 1 20.55406775 6.07670840 19.50166176
3021 1 1 20.59350463 6.20522048 20.28407081
3022 1 1 21.08047903 6.77480474 19.85162873
3023 1 1 21.11237562 6.99401910 20.68076509
3024 1 1 21.55749908 10.04061772 24.38109835
3025 1 1 21.60675569 10.64249429 24.88721704
3026 1 1 21.67085078 11.19990495 25.57520313
3027 1 1 21.77417294 11.43340308 27.15015254
3028 1 1 21.88222662 12.28923036 27.06116376
3029 1 1 22.02420736 12.85904276 27.75078481
3030 1 1 22.18412953 13.33500032 28.57732451
3031 1 1 22.41531760 15.94465948 32.86956275
3032 1 1 22.76139332 15.88448158 31.99416420
3033 1 1 22.34910282 15.22841499 32.37954881
3034 1 1 22.44885444 16.69497315 33.34104210
3035 1 1 22.40122698 17.42167847 33.80363555
3036 1 1 20.54365237 6.26310972 21.01480329
3037 1 1 20.40786500 6.28852659 21.91315232
3038 1 1 20.89909682 6.82876667 21.52176156
3039 1 1 20.92667612 7.08059042 22.33644218
3040 1 1 21.85250382 14.50364772 32.62787739
3041 1 1 22.33276328 14.65867622 31.80870725
3042 1 1 22.05941120 14.01126360 31.77186390
3043 1 1 21.89912471 15.28988423 33.15483551
3044 1 1 20.39999868 6.44814207 22.64185626
3045 1 1 19.94435187 6.18519450 23.29823507
3046 1 1 20.60632157 6.86455667 23.26898772
3047 1 1 20.15126145 6.58579835 24.03449332
3048 1 1 20.71921865 7.24721767 23.99137749
3049 1 1 20.24745092 6.94168717 24.80003793
3050 1 1 20.79991169 7.62440832 24.71556039
3051 1 1 20.40189787 7.39351595 25.53368494
3052 1 1 21.16113465 11.80629537 31.11675588
3053 1 1 21.60218254 12.05434420 30.48156258
3054 1 1 21.22910120 11.31261827 30.38975717
3055 1 1 21.24399290 12.40680110 31.62719938
3056 1 1 21.74275430 12.69358636 30.96866930
3057 1 1 21.24755053 13.00874870 32.19541737
3058 1 1 21.74763774 13.22403137 31.59461940
3059 1 1 21.55937371 13.73249263 32.40709530
3060 1 1 19.57744049 6.36273351 24.77944928
3061 1 1 19.75931293 6.80095786 25.58484573
3062 1 1 19.96137071 7.29308312 26.33923428
3063 1 1 20.56456287 7.89827871 26.24667588
3064 1 1 20.16825951 7.84420323 27.08147978
3065 1 1 20.72730134 8.44015347 26.92916060
3066 1 1 20.31763999 8.38100612 27.79882272
3067 1 1 20.86032968 8.96559266 27.57779568
3068 1 1 20.51558265 9.00980343 28.49085654
3069 1 1 21.02953883 9.52684023 28.11146850
3070 1 1 20.46126578 9.48075362 29.31154610
3071 1 1 21.00276564 9.87391355 28.80119403
3072 1 1 20.31724492 9.83980637 30.01031738
3073 1 1 20.96102449 10.26426712 29.51233997
3074 1 1 20.30940895 10.38363441 30.68284615
3075 1 1 20.85960724 10.64229403 30.22763781
3076 1 1 20.61938293 11.08946973 31.10300862
3077 1 1 20.60490079 11.74060143 31.78163807
3078 1 1 19.52652908 7.32705213 27.11721432
3079 1 1 19.63861029 7.80511456 27.85325213
3080 1 1 19.85265281 8.37610361 28.52763352
3081 1 1 19.96895754 8.91021301 29.18881588
3082 1 1 19.65020304 9.20156177 29.93298910
3083 1 1 28.24269423 25.36889761 11.21510305
3084 1 1 28.37155438 25.89042884 11.93299761
3085 1 1 28.46687248 26.34460321 12.68089242
3086 1 1 28.56694166 26.86801378 13.34432972
3087 1 1 28.66724946 27.42457569 13.97828222
3088 1 1 28.76323032 28.02342839 14.62163686
3089 1 1 28.83202839 28.56714366 15.27925507
3090 1 1 27.72316348 23.24354050 10.11197449
3091 1 1 27.88014759 23.84632394 10.78115726
3092 1 1 28.03240664 24.47683099 11.33783345
3093 1 1 28.15101813 25.04949147 12.02174427
3094 1 1 28.20919284 25.48177740 12.74912861
3095 1 1 28.27784470 25.96167940 13.46833313
3096 1 1 28.38600014 26.50425320 14.09927403
3097 1 1 28.53480275 27.16210489 14.74803154
3098 1 1 28.63981227 27.72216196 15.43463293
3099 1 1 28.73031725 28.26281244 16.11971507
3100 1 1 28.58815599 28.10270594 16.94279021
3101 1 1 28.71380587 28.70518779 17.57056014
3102 1 1 28.79149830 29.27654231 18.18956855
3103 1 1 27.31236706 21.77736055 9.85562304
3104 1 1 27.48176414 22.42818138 10.32231308
3105 1 1 27.59831916 23.02488187 10.98541812
3106 1 1 27.70464651 23.62940373 11.63241176
3107 1 1 27.84684315 24.24580724 12.12561423
3108 1 1 27.85565884 24.63554174 12.80839763
3109 1 1 27.90146535 25.12463516 13.51528475
3110 1 1 27.96107920 25.62873424 14.23856623
3111 1 1 28.19218059 26.38754249 14.86329602
3112 1 1 28.31242412 26.94452719 15.57542245
3113 1 1 28.43395429 27.48541207 16.27846316
3114 1 1 28.36868147 27.87248773 17.75048315
3115 1 1 28.52483518 28.43763704 18.39999516
3116 1 1 28.66287962 29.06197706 19.02108291
3117 1 1 28.70071189 29.54995524 19.73614974
3118 1 1 26.86144060 20.27757261 9.52820704
3119 1 1 27.02318425 20.97127667 10.09680279
3120 1 1 27.13379967 21.62818641 10.72356367
3121 1 1 27.25834515 22.28202046 11.23624332
3122 1 1 27.35171283 22.95627988 11.89387252
3123 1 1 28.09589781 27.61455025 18.52191444
3124 1 1 28.29604615 28.16680780 19.16981506
3125 1 1 28.44693153 28.68695336 19.79702135
3126 1 1 28.54710385 29.23014199 20.49581437
3127 1 1 28.56988903 29.65836688 21.11624064
3128 1 1 26.37615904 18.70492759 9.18074391
3129 1 1 26.55797919 19.45881687 9.78612721
3130 1 1 26.68151813 20.18093340 10.37806631
3131 1 1 26.76100636 20.86314629 10.97418368
3132 1 1 28.23306254 28.42214690 20.60276550
3133 1 1 28.32332753 28.85458550 21.39633664
3134 1 1 28.24528863 28.90769383 22.24503567
3135 1 1 28.18213899 29.02418323 23.07896795
3136 1 1 25.90228076 17.25569359 9.03469632
3137 1 1 26.10153446 17.94923511 9.47669448
3138 1 1 26.24085844 18.68172902 10.04186204
3139 1 1 26.32469828 19.41305315 10.62770169
3140 1 1 27.92690970 28.12377433 22.02837199
3141 1 1 27.90547423 28.22599250 22.82959029
3142 1 1 27.89649367 28.38157640 23.66782896
3143 1 1 27.91170051 28.72094414 24.52495606
3144 1 1 25.38840101 15.77195510 9.12744341
3145 1 1 25.60660859 16.46956179 9.53208102
3146 1 1 25.77376455 17.18477020 9.92823481
3147 1 1 25.89943924 17.91241363 10.34632058
3148 1 1 27.54322418 27.61910281 23.37362356
3149 1 1 27.61893216 27.86150898 24.25662154
3150 1 1 27.67598998 28.17686279 25.07978445
3151 1 1 27.68230688 28.55215178 25.77909225
3152 1 1 25.11622331 15.02513484 9.54400579
3153 1 1 25.27916144 15.68015584 10.01891242
3154 1 1 25.41631364 16.41414489 10.39242215
3155 1 1 27.32205882 27.33371900 24.86954982
3156 1 1 27.40275301 27.60496854 25.69222084
3157 1 1 27.44869594 27.99133671 26.41067962
3158 1 1 24.84652996 14.32500099 9.95687682
3159 1 1 24.94533852 14.89887466 10.49011899
3160 1 1 25.05267061 15.65325042 10.86377314
3161 1 1 27.01879943 26.79581395 25.49576311
3162 1 1 27.12324302 27.04462732 26.34109145
3163 1 1 27.21486660 27.47005919 27.02119529
3164 1 1 24.32555092 12.94765914 9.87243270
3165 1 1 24.59409252 13.66429286 10.25872573
3166 1 1 24.61335425 14.10709822 10.95077291
3167 1 1 26.85286251 26.50163552 27.04907195
3168 1 1 27.01095971 27.07085669 27.63895986
3169 1 1 26.90191422 27.32953993 28.48308727
3170 1 1 24.08814663 12.33044075 10.40662834
3171 1 1 24.35874741 13.13217167 10.78530351
3172 1 1 24.27889798 13.40483318 11.54841394
3173 1 1 26.54374167 25.84372836 27.63096651
3174 1 1 26.77482582 26.49753993 28.08292937
3175 1 1 26.66996070 26.73219164 28.99816719
3176 1 1 23.84104665 11.72415078 10.94631118
3177 1 1 24.09048767 12.51072267 11.29869612
3178 1 1 23.96264067 12.70147955 12.11845129
3179 1 1 26.25847671 25.21542032 28.20904146
3180 1 1 26.52563974 25.92709863 28.60611355
3181 1 1 26.42561733 26.13041109 29.50670125
3182 1 1 23.57261803 11.09109993 11.50671934
3183 1 1 23.81054025 11.86157723 11.84196919
3184 1 1 23.66480488 12.01252046 12.69187095
3185 1 1 25.99380335 24.60292640 28.78915098
3186 1 1 26.26535613 25.32896577 29.14634237
3187 1 1 26.15853491 25.47940017 30.01955062
3188 1 1 23.28483712 10.43380722 12.08877813
3189 1 1 23.52779100 11.19974287 12.40345767
3190 1 1 23.38465659 11.34348850 13.27661432
3191 1 1 25.71460174 23.92861936 29.33991663
3192 1 1 25.98753939 24.67605546 29.68599006
3193 1 1 25.86714242 24.77916435 30.53978333
3194 1 1 22.98827276 9.78100206 12.66359008
3195 1 1 23.24760699 10.54347747 12.98161540
3196 1 1 23.11785986 10.67002720 13.86119544
3197 1 1 25.42916856 23.21131406 29.85292132
3198 1 1 25.69724657 23.97687032 30.20362911
3199 1 1 25.56522060 24.07255770 31.04724221
3200 1 1 22.67663144 9.13334617 13.16094121
3201 1 1 22.96563302 9.87834923 13.54966054
3202 1 1 22.86118840 10.00131348 14.44003890
3203 1 1 25.15175201 22.49058387 30.28554437
3204 1 1 25.40396888 23.26558956 30.70595097
3205 1 1 25.26135231 23.42334013 31.55504803
3206 1 1 22.68187065 9.22428509 14.08157337
3207 1 1 22.60846370 9.34368679 14.99894161
3208 1 1 22.49084593 9.52157545 15.89503064
3209 1 1 24.58387243 21.03349716 30.27477782
3210 1 1 24.88702053 21.78522722 30.72999450
3211 1 1 25.12028421 22.57877347 31.16338132
3212 1 1 22.38555135 8.59315093 14.61629082
3213 1 1 22.34438796 8.69856988 15.55424342
3214 1 1 22.27994584 8.90943288 16.43605414
3215 1 1 24.38247162 20.39422587 30.77737265
3216 1 1 24.63036415 21.11133342 31.19993726
3217 1 1 24.83150796 21.90375341 31.61514051
3218 1 1 22.06115717 7.97477542 15.13049392
3219 1 1 22.04013074 8.02191233 16.04141927
3220 1 1 22.08072976 8.37907151 16.89081376
3221 1 1 22.12451290 8.99281023 17.49002171
3222 1 1 23.90363091 19.00749418 30.83741384
3223 1 1 24.14689410 19.70384585 31.23692813
3224 1 1 24.34798952 20.43304011 31.72799311
3225 1 1 24.51740473 21.21027335 32.07113197
3226 1 1 21.79640215 7.62444101 16.87631758
3227 1 1 21.89206846 8.06480067 17.65246928
3228 1 1 21.91333266 8.51010158 18.34596516
3229 1 1 21.84996647 8.83926085 19.16755908
3230 1 1 23.41831164 17.57245017 30.52043955
3231 1 1 23.66260211 18.24571543 31.12395376
3232 1 1 23.86378442 18.96078214 31.73465683
3233 1 1 24.04676981 19.71493179 32.10653171
3234 1 1 21.66123478 7.63299151 18.36597950
3235 1 1 21.69564586 8.01738466 19.15394764
3236 1 1 21.67997859 8.38298852 19.96755568
3237 1 1 21.65491248 8.79882176 20.74677580
3238 1 1 22.97079894 16.10723142 30.22069786
3239 1 1 23.19630477 16.77444018 30.79964302
3240 1 1 23.40126101 17.45757126 31.38421502
3241 1 1 23.57539556 18.19478376 31.96658472
3242 1 1 21.44936030 7.53599159 19.94013757
3243 1 1 21.47270722 7.87571262 20.72326619
3244 1 1 21.51220626 8.37351604 21.49115968
3245 1 1 21.51960561 8.80496168 22.23524987
3246 1 1 21.52991084 9.27397578 22.95546454
3247 1 1 22.38440958 14.05592072 29.22101764
3248 1 1 22.57937506 14.68568268 29.92290296
3249 1 1 22.75280273 15.27434065 30.53106225
3250 1 1 22.94883611 15.98436641 31.09454535
3251 1 1 23.10599881 16.65392597 31.66989983
3252 1 1 21.26168224 7.52478910 21.48971647
3253 1 1 21.30464176 7.89879287 22.26661011
3254 1 1 21.36316369 8.36680557 23.00692652
3255 1 1 21.40409673 8.80690144 23.73567789
3256 1 1 21.43395602 9.19438634 24.46953010
3257 1 1 21.50203870 9.73980616 25.17280951
3258 1 1 21.58778703 10.34519698 25.74684619
3259 1 1 21.67471659 10.90379783 26.43293816
3260 1 1 21.88106405 11.91877431 27.87620132
3261 1 1 22.00363100 12.45012279 28.45441396
3262 1 1 22.00848811 12.49491601 29.16704512
3263 1 1 22.21302204 13.28827657 29.47166443
3264 1 1 22.37794845 13.94550042 30.13654581
3265 1 1 22.47727075 14.47497789 30.90240744
3266 1 1 22.66375187 15.24480086 31.40875740
3267 1 1 21.05389632 7.54282149 23.08708241
3268 1 1 21.13334658 7.96975180 23.83578314
3269 1 1 21.19105804 8.37538835 24.57442402
3270 1 1 21.28066894 8.88555321 25.29438272
3271 1 1 21.38605086 9.45482063 25.97312207
3272 1 1 21.50236730 10.05606665 26.57626558
3273 1 1 21.60201979 10.61352454 27.28601608
3274 1 1 21.69265180 11.12556718 28.04178955
3275 1 1 21.77215024 11.60274355 28.79860202
3276 1 1 21.70678584 11.77774455 29.64845883
3277 1 1 21.94807060 12.56779245 29.98156379
3278 1 1 22.10876944 13.19401660 30.38269469
3279 1 1 22.16291985 13.67244076 31.00623091
3280 1 1 20.91861729 8.09820668 25.42644879
3281 1 1 21.04956296 8.62956402 26.11568396
3282 1 1 21.18307706 9.19394093 26.77538120
3283 1 1 21.32303417 9.77633261 27.36428859
3284 1 1 21.41127384 10.30584499 28.08661304
3285 1 1 21.43870744 10.71810083 28.82077653
3286 1 1 21.39970060 11.04504228 29.55453233
